protein_id,seq_hash,aro_name
PROT_002221,4c15a59ffa82,APH(3')-IIb
PROT_002222,a192f3d91c02,nalD
PROT_002223,58f7b7046d48,OXA-50
PROT_002224,ab3345330e41,MexB
PROT_002225,87309cac8c21,MexC
PROT_002226,e80c779bfcb9,mexY
PROT_002227,89836d8ca87a,ArnT
PROT_002228,f3d1d46f0cbb,AAC(6')-31
PROT_002229,dc5a7a8a0eac,MexW
PROT_002230,5f4fbca88bd7,MexH
PROT_002231,f87b5f89bdf7,PDC-117
PROT_002232,b4b7f9b7e5bb,MexZ
PROT_002233,1bf2fcde48f8,OXA-494
PROT_002234,f98da702f57d,OprN
PROT_002235,2ee4366f3cd2,MexF
PROT_002236,0c3899848be1,MexE
PROT_002237,f1a7495177fd,MexB
PROT_002238,0f439f044d9b,MexA
PROT_002239,53f096d19770,basS
PROT_002240,add147b1d87b,ArnT
PROT_002241,cc3716b4e5a6,APH(3')-IIb
PROT_002242,92fe8ff31a65,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002243,38d2d3057ef1,MexT
PROT_002244,b1bdfb1e006c,MexS
PROT_002245,d47e7f735295,MexZ
PROT_002246,5239710be3b8,MexW
PROT_002247,085064a7ab1d,basS
PROT_002248,4c47b524f6db,PDC-8
PROT_002249,b531101d8dbf,OpmD
PROT_002250,c806121d36e6,OprN
PROT_002251,1982b787e1e5,MexS
PROT_002252,50a50679850f,MexS
PROT_002253,502f3615f866,PDC-51
PROT_002254,43447df3cb6c,MexI
PROT_002255,cdafa05d5ee7,MexZ
PROT_002256,df1e3f3fd012,MexT
PROT_002257,f207c5570d57,MexS
PROT_002258,a1e7b8e96abb,AAC(6')-31
PROT_002259,45ea0d992812,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002260,e0584b8ce70f,arnA
PROT_002261,53c0379abcc6,MexB
PROT_002262,e06f26c60be9,OprM
PROT_002263,dea2e0d7ae72,MexD
PROT_002264,2021884915be,OpmD
PROT_002265,b3c6435d5c57,MexF
PROT_002266,23b09a3d88eb,MexE
PROT_002267,53c5ee705e12,MexR
PROT_002268,39ee27085b04,APH(3')-IIb
PROT_002269,6f6ca3fbabd7,OprN
PROT_002270,4d313e4764df,MexA
PROT_002271,9ec3f4faf662,FosA
PROT_002272,82c6ed5a37fc,mexY
PROT_002273,c451449fdffa,MexF
PROT_002274,6f112c380ffb,OpmH
PROT_002275,46ba4ce6a626,PDC-69
PROT_002276,e0c528c2be9f,OprN
PROT_002277,631c923cb155,nalC
PROT_002278,99b411c66188,arnA
PROT_002279,463b08e3481d,ArnT
PROT_002280,3eed33eb6412,MexK
PROT_002281,f94b5d6bb104,OpmH
PROT_002282,8aca7f234b81,mexY
PROT_002283,488b6b4ba8e4,MexW
PROT_002284,40d00e596c7c,MexK
PROT_002285,5d8cba4033bb,OpmH
PROT_002286,dcfd84ae5698,MexC
PROT_002287,b8f846600ad7,mexY
PROT_002288,80d4481cc38d,ArnT
PROT_002289,4ae0e32bd38a,nalC
PROT_002290,d04d7cae6ca6,MexZ
PROT_002291,efeacee570d3,OprM
PROT_002292,8cb7b0f6c14c,mexY
PROT_002293,15b9316bb8d9,MexZ
PROT_002294,e048afec502e,PDC-16
PROT_002295,c68addb9993d,nalD
PROT_002296,cfec5b154da0,MexT
PROT_002297,6bf419388217,MexR
PROT_002298,46925f8d77d4,MexZ
PROT_002299,a7ea9368969f,Type B NfxB
PROT_002300,f61fa96b8941,nalD
PROT_002301,06b3dc9de671,FosA
PROT_002302,acd77be6fe2d,MexH
PROT_002303,bde57e500f0e,mexY
PROT_002304,dc7eadf6fd00,arnA
PROT_002305,e6bc84bd75c6,ArnT
PROT_002306,803d9dbb09c3,MexK
PROT_002307,41324af2b749,MexV
PROT_002308,b9344983ddd2,OprJ
PROT_002309,2cd0f4f46614,MexT
PROT_002310,67377953660a,OpmD
PROT_002311,cdbab6ec0954,MexW
PROT_002312,b3d3a748b1cd,MexK
PROT_002313,63425c2932de,nalD
PROT_002314,a6534583bc9c,MexZ
PROT_002315,f91150e2a32f,MexR
PROT_002316,7be0940c3b6e,MexZ
PROT_002317,da25c62f1018,MexD
PROT_002318,4baaa147e7d0,PDC-37
PROT_002319,c626b7f0a6a5,OprN
PROT_002320,765fcd041051,MexZ
PROT_002321,b7144b8e2c30,OpmD
PROT_002322,6da23246e892,MexC
PROT_002323,6cfdd7ae5b96,MexE
PROT_002324,1129d5097ee5,Type B NfxB
PROT_002325,2cee6e4209d9,nalC
PROT_002326,32739f2d9996,PDC-178
PROT_002327,ce39532d3e67,MexH
PROT_002328,7c12df864955,mexY
PROT_002329,8882e81828d4,vanT gene in vanG cluster
PROT_002330,c8712ba8a7b9,MexB
PROT_002331,400c20042bb0,OprM
PROT_002332,d75875574691,MexD
PROT_002333,19e98682d4e4,MexW
PROT_002334,a678418fc500,MexR
PROT_002335,cc202d7e7b4c,MexW
PROT_002336,8e02d5df3e88,MexV
PROT_002337,6bc799654291,OprN
PROT_002338,21b40c18dfe7,MexK
PROT_002339,63691d8dadb0,OpmH
PROT_002340,3677e2b9cd28,nalC
PROT_002341,4c1d8bbab155,MexK
PROT_002342,983a8070f66d,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002343,17cda951b228,PDC-481
PROT_002344,b461df4dd19f,MexB
PROT_002345,e5189eb1a677,MexT
PROT_002346,a91e120fbbc7,MexF
PROT_002347,f7c592dbb9b8,MexR
PROT_002348,871c1839a93a,PDC-106
PROT_002349,4db63552e87c,MexS
PROT_002350,22c263d1d23f,basS
PROT_002351,6ce92183c2bf,MexF
PROT_002352,973ed9aa3725,MexW
PROT_002353,131b063a4e0e,MexI
PROT_002354,5601fa01fead,MexZ
PROT_002355,ad04f85b8e75,MexS
PROT_002356,550d50005897,MexZ
PROT_002357,40e5d906a618,MexF
PROT_002358,a5391dcc064a,MexD
PROT_002359,45b66be95a9f,Type B NfxB
PROT_002360,8c5c476833b1,MexJ
PROT_002361,b71098388fee,MexD
PROT_002362,eaeb97d3c5b4,MexH
PROT_002363,f9cff073edb7,PDC-19a
PROT_002364,54bddbe55a70,mexY
PROT_002365,e82113ac24be,basS
PROT_002366,b627c24728c8,OprJ
PROT_002367,f98b9b784624,MexT
PROT_002368,2aeaf1e962a8,MexJ
PROT_002369,b31f06d5d77a,nalD
PROT_002370,7c2ddf8073a5,cprR
PROT_002371,248e02fdd784,OprJ
PROT_002372,c258be2ce6d4,ArnT
PROT_002373,a53f3254bb29,arnA
PROT_002374,959748e27f93,OprN
PROT_002375,64c2ce5b5927,OpmD
PROT_002376,77b4497e6ac1,OprJ
PROT_002377,52bfc370bb04,mexY
PROT_002378,40352a58e824,MexJ
PROT_002379,4c10ca54a652,Type B NfxB
PROT_002380,061308245ce6,AAC(6')-IIa
PROT_002381,1e00c6ec9b7c,basS
PROT_002382,b8d0c1199bf5,MexR
PROT_002383,07fc5116eb97,MexR
PROT_002384,fd092dda89db,MexZ
PROT_002385,9dcecaaaa568,mexY
PROT_002386,ca606f78e99a,MexZ
PROT_002387,961284c15c29,MexZ
PROT_002388,8de64f67d158,mexY
PROT_002389,4619c117bb40,MexZ
PROT_002390,3b125d8ea7b3,PDC-15
PROT_002391,a7ff24742333,OprJ
PROT_002392,9aea2cba2740,MexB
PROT_002393,fb2bfa058621,MexZ
PROT_002394,4b08755d4470,nalD
PROT_002395,878b1e6aa1e1,MexB
PROT_002396,503ad626d142,OprM
PROT_002397,6a09cbc3958b,MexZ
PROT_002398,bbf61b6cab99,OpmB
PROT_002399,837d179e2a4d,arnA
PROT_002400,70c1e4501c06,MexK
PROT_002401,5c10a913da50,MexB
PROT_002402,ea2c70062ca6,APH(3')-IIb
PROT_002403,cc5c6dd3283e,Type B NfxB
PROT_002404,dc85f2ca82b6,OXA-35
PROT_002405,145bbc622427,AAC(6')-Ib10
PROT_002406,63d49648148b,MexS
PROT_002407,54e57354050c,aphA15
PROT_002408,e3e6e8e50c41,Type B NfxB
PROT_002409,5afe90d9cfa8,MexR
PROT_002410,b5ef3b5c865c,MexZ
PROT_002411,73f5baeb15d6,MexB
PROT_002412,435d13045e63,MexD
PROT_002413,0c5efe7902b5,mexY
PROT_002414,5a655c832d11,APH(3')-IIb
PROT_002415,ceeb4e8dd601,OpmD
PROT_002416,63804568660c,OpmB
PROT_002417,1e3fe9f10f4d,MexZ
PROT_002418,8f34eba9befc,Type B NfxB
PROT_002419,d4f393f7e612,OpmB
PROT_002420,63ec8e4226c8,arnA
PROT_002421,930b182e2680,OpmD
PROT_002422,9502a24144ce,MexI
PROT_002423,62ec2e8464ee,MexS
PROT_002424,a56f6d858a99,Type B NfxB
PROT_002425,24188029d24f,MexB
PROT_002426,468a3b713203,mexY
PROT_002427,a814503d4d4c,MexD
PROT_002428,640ddeaaa345,MexC
PROT_002429,c7ab1d3b259c,MexT
PROT_002430,08bf2fc31795,MexK
PROT_002431,bfd6e88994a4,ArnT
PROT_002432,629dcb7e0792,arnA
PROT_002433,3494e51875c9,OXA-1273
PROT_002434,3835d1ef6470,OpmH
PROT_002435,81cdf1ef821a,vanT gene in vanG cluster
PROT_002436,fc80a884044c,PDC-68
PROT_002437,8d219379a377,APH(3')-IIb
PROT_002438,a8468a4a4020,OpmD
PROT_002439,71de829b03a3,MexC
PROT_002440,90b3e8c92ec6,MexV
PROT_002441,1192255dc290,MexZ
PROT_002442,f8e2cfa35f9b,MexC
PROT_002443,92e8cc9ba859,ArnT
PROT_002444,d1b405b0fa45,MexB
PROT_002445,5d925a4d4c18,MexE
PROT_002446,defdda5f5994,OpmB
PROT_002447,93bec3ebe81d,mexY
PROT_002448,0371cb254049,MexT
PROT_002449,257cb13c04a5,basS
PROT_002450,2b2789d3f438,MexZ
PROT_002451,3884b5bc6825,MexS
PROT_002452,ce06c8a199a6,OpmD
PROT_002453,8b3e550aa70b,FosA
PROT_002454,95db841a581f,nalD
PROT_002455,6560c817ef3f,OprN
PROT_002456,ae5ae5681c53,MexK
PROT_002457,72aec1b539de,MexI
PROT_002458,2f83104d378f,ArnT
PROT_002459,06fa23c297b5,PDC-218
PROT_002460,6ba537add69b,OpmB
PROT_002461,d1b16eb6f303,OprJ
PROT_002462,c81c96027de5,MexZ
PROT_002463,5791e156e820,ArnT
PROT_002464,7123b31d3990,arnA
PROT_002465,c8259f14a2c8,MexD
PROT_002466,b3046bc9017f,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002467,e53e854b2611,Type B NfxB
PROT_002468,3adb0ef660b4,MexA
PROT_002469,b772e7e65ae8,OprN
PROT_002470,8a782ca8cd7d,MexS
PROT_002471,39337aac1411,MexT
PROT_002472,bff53ce7caa9,MexW
PROT_002473,52fea00d9d03,MexS
PROT_002474,1c74009dcd08,mexY
PROT_002475,6a3f67117a08,OpmB
PROT_002476,849124e96ba5,OprJ
PROT_002477,5afd5b082793,OXA-1126
PROT_002478,4bcc853c20f3,OprN
PROT_002479,ddbceff7062f,OprJ
PROT_002480,c5d8c7069d4f,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002481,a72f5cc15bff,MexR
PROT_002482,8c67865e9214,MexK
PROT_002483,7bc520fe4ede,MexV
PROT_002484,9f707a789db6,Type B NfxB
PROT_002485,5360659309c2,basS
PROT_002486,1dc144343dc3,MexS
PROT_002487,494a218f3f1f,MexD
PROT_002488,eb85e118b355,basS
PROT_002489,a5b173567c95,MexB
PROT_002490,fa1ae0400c74,OprM
PROT_002491,ab1a4498748d,MexF
PROT_002492,234dfc1fd5bc,AAC(6')-Ib10
PROT_002493,7be995e11f80,MexD
PROT_002494,098875e9f9cd,MexG
PROT_002495,2a7f8982e297,OprN
PROT_002496,6a71584a36d8,mexY
PROT_002497,185e65f3db91,ArnT
PROT_002498,a9b9931d4a5a,Type B NfxB
PROT_002499,f700b2bc71af,AAC(6')-Ib9
PROT_002500,11d8e36e03a7,OpmH
PROT_002501,669a502af045,OXA-1174
PROT_002502,51e0e2014949,MexD
PROT_002503,6b0b2bd5c279,OprJ
PROT_002504,7d7d64926810,MexF
PROT_002505,47b156e8ed33,OpmB
PROT_002506,4a27c3254085,ArnT
PROT_002507,a360f6c9ff2c,OXA-50
PROT_002508,a7a817c90c6b,OpmD
PROT_002509,7ce527dfadb7,ArnT
PROT_002510,364b4862bba8,arnA
PROT_002511,10ce4ed47d5c,MexD
PROT_002512,9d9196fa2208,vanT gene in vanG cluster
PROT_002513,88295a362a72,mexY
PROT_002514,fc6cb1e18fd4,PDC-101
PROT_002515,0eac678cf827,Type B NfxB
PROT_002516,bc7b506cd760,OprJ
PROT_002517,2e87eab70560,MexV
PROT_002518,653a13b1ecac,MexW
PROT_002519,ebf0c1c589ea,MexD
PROT_002520,ab8c97e31390,MexC
PROT_002521,68385ae4fd49,MexK
PROT_002522,37d1826c9fcb,MexJ
PROT_002523,dd710ccf01c7,MexE
PROT_002524,7f39ed6e49e0,OprN
PROT_002525,0b20478397f1,OpmB
PROT_002526,4a62b04ab6d2,mexY
PROT_002527,aa0ac120f7a5,MexI
PROT_002528,ada1d958e2f8,MexH
PROT_002529,de010b30a10c,AAC(6')-Ib3
PROT_002530,e37c52c93c0d,OXA-161
PROT_002531,2e3ecc9bf7ef,OXA-1284
PROT_002532,6a90e2f8da88,Type B NfxB
PROT_002533,40f3283ff5e8,AAC(6')-Ib9
PROT_002534,e8138d16d80c,OXA-2
PROT_002535,0e28f0a0978a,MexS
PROT_002536,eb94aed71878,MexR
PROT_002537,fa5a7dd4b807,OXA-392
PROT_002538,cb6a78e09eba,MexD
PROT_002539,7349e6cdd8b9,MexB
PROT_002540,941211c545ab,ANT(2'')-Ia
PROT_002541,0cbfd6ec1a38,MexD
PROT_002542,b0bc876fd2e6,OprJ
PROT_002543,e582014c2fcb,MexI
PROT_002544,c538a9cc4e4a,OprN
PROT_002545,186306f597f5,MexE
PROT_002546,37fe88f38160,PDC-124
PROT_002547,f6c47aba1068,MexD
PROT_002548,567c148d36d6,arnA
PROT_002549,abf35694b97d,Type B NfxB
PROT_002550,3c68fc0d7e43,FosA
PROT_002551,a2011128895c,MexH
PROT_002552,818898c980e0,MexF
PROT_002553,12a3a8e410ce,PDC-121
PROT_002554,43c8bea81071,mexY
PROT_002555,323a61496a80,MexW
PROT_002556,ea5899e29fe1,MexD
PROT_002557,b5e908d84de6,MexR
PROT_002558,cefb3cf644cd,nalC
PROT_002559,fd226a0d5337,MexF
PROT_002560,bf7b13612f7d,MexZ
PROT_002561,6980d3334222,MexT
PROT_002562,ed31bc2a0e2d,MexS
PROT_002563,bc72719d2d12,MexB
PROT_002564,46f774066600,PDC-346
PROT_002565,9ad91a66dbc1,nalD
PROT_002566,8c0f1efba699,MexT
PROT_002567,46f07cdc242d,MexS
PROT_002568,a720d2045a18,MexZ
PROT_002569,774c0e9ef99e,MexW
PROT_002570,62b493d72725,ArnT
PROT_002571,4268060c5e76,MexK
PROT_002572,5f8620aabb47,OpmD
PROT_002573,9eb8bb8e3b2a,MexS
PROT_002574,5b6f988dd61b,OpmB
PROT_002575,83a5b7f21272,MexK
PROT_002576,8adcfa01a050,mexY
PROT_002577,bacef2fbffb8,MexZ
PROT_002578,bdbba7cc3d12,OpmD
PROT_002579,0564e823dfe7,mexY
PROT_002580,b72c735f6883,MexB
PROT_002581,ae40a5ec97f9,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002582,4b9e28c898f6,nalD
PROT_002583,ac0f5ff38409,MexS
PROT_002584,9a3cdd00b055,basS
PROT_002585,a2b69f0290b2,PDC-80
PROT_002586,c99cfbb20c23,mexY
PROT_002587,047d0a9f5d9a,MexE
PROT_002588,c1bac33b3d54,ArnT
PROT_002589,635f280bf6b5,MexC
PROT_002590,5b6e3ca55b9d,MexI
PROT_002591,8412eb8d4558,MexT
PROT_002592,db1c349c05a5,MexZ
PROT_002593,5e5d8e776cfe,arnA
PROT_002594,2f54a24c1442,ArnT
PROT_002595,4c40d5413e45,PDC-98
PROT_002596,8637bc676ddc,APH(3')-IIb
PROT_002597,7cab104b7fb1,MexA
PROT_002598,f67569d0ef06,mexY
PROT_002599,2b646a3cf5aa,MexR
PROT_002600,7356416af9f6,AAC(6')-Ib
PROT_002601,c67d7a304377,MexS
PROT_002602,ff5b82188a50,nalD
PROT_002603,d442d96b24b4,OprN
PROT_002604,47b1aea2c0ff,mexY
PROT_002605,3ee03d6037fc,ArnT
PROT_002606,1d366a54d5b2,MexR
PROT_002607,d7f2b96a5b3b,MexI
PROT_002608,37e371e92ebb,MexB
PROT_002609,e487e3c5bbb6,OprJ
PROT_002610,76175c51ae4f,OprN
PROT_002611,97a7d820e5c9,MexE
PROT_002612,59b45116d325,arnA
PROT_002613,8c828f9243fd,ArnT
PROT_002614,d827b1bfc0b5,MexR
PROT_002615,a2aa381f4d47,MexR
PROT_002616,9c9ff4ccdeaf,mexY
PROT_002617,8104012b2945,OpmD
PROT_002618,2be72b887f30,nalC
PROT_002619,75b33fa1c52e,MexT
PROT_002620,6d6f4bbfee6a,MexS
PROT_002621,b59b90fb40ae,MexC
PROT_002622,7d911ad6091a,mexY
PROT_002623,2b212bf7b0f9,nalC
PROT_002624,6f69167d6ba8,MexT
PROT_002625,d24ce1e420ba,MexD
PROT_002626,cc6e20266c9e,MexW
PROT_002627,c358ca305d16,PDC-367
PROT_002628,0d3a6176f5aa,MexB
PROT_002629,b16c23764d8c,nalD
PROT_002630,cd62ecdecc8d,MexS
PROT_002631,4c61f588dabe,MexZ
PROT_002632,461a6a1dada6,MexR
PROT_002633,34ff4e740053,basS
PROT_002634,e0cef8b30d26,MexC
PROT_002635,6f7d524a7639,MexR
PROT_002636,c610f2458d20,OXA-129
PROT_002637,97c6e028d5ce,aphA15
PROT_002638,205b1c92b64d,ANT(2'')-Ia
PROT_002639,11acfa00e075,MexS
PROT_002640,132d2c13e44e,APH(3')-IIb
PROT_002641,7a6a27fa2e97,MexZ
PROT_002642,5bf0b77abeed,mexY
PROT_002643,69b3271bfa10,mexY
PROT_002644,c09634588df8,OXA-1254
PROT_002645,928c7162c3d4,MexH
PROT_002646,8820a953a343,OpmD
PROT_002647,d95387fd0f11,MexD
PROT_002648,6ab413b346f2,AAC(6')-31
PROT_002649,8e2eaf4af09e,nalD
PROT_002650,f9fcd1843469,MexD
PROT_002651,899767fa6462,nalC
PROT_002652,4c9014948d8a,MexZ
PROT_002653,536b81d45246,OpmB
PROT_002654,5f54f103fb46,MexH
PROT_002655,00f8f614ceee,MexZ
PROT_002656,67730ec4bd50,ArnT
PROT_002657,82231db9c6d0,arnA
PROT_002658,a85164844cf1,basS
PROT_002659,909403fc1b4d,OprJ
PROT_002660,e4c2b592debb,OpmD
PROT_002661,ecdb0bf4e6a4,FosA
PROT_002662,5757d5053faf,MexV
PROT_002663,f547183a168b,PDC-214
PROT_002664,88cd4b16cc6b,OXA-1135
PROT_002665,776225001d87,mexY
PROT_002666,6f8f1f349220,IMP-14
PROT_002667,2db9f857c717,MexW
PROT_002668,8d54f23cb3df,MexS
PROT_002669,c4114ac92d01,IMP-34
PROT_002670,f827e31db613,mexY
PROT_002671,6f2a955ad446,MexI
PROT_002672,f53fc74a319d,ArnT
PROT_002673,c9a14ae1b0dc,mexY
PROT_002674,0d03d1a869d3,Type B NfxB
PROT_002675,a511ce12dfae,VIM-80
PROT_002676,823d7d72eafe,ANT(4')-IIb
PROT_002677,e5ea28a19ab2,PDC-635
PROT_002678,47b012b164a8,ArnT
PROT_002679,e269f5a2c018,OXA-1250
PROT_002680,dcd3d7bc0c4f,MexS
PROT_002681,f5ee48b20ae6,MexW
PROT_002682,113afac50f9e,MexZ
PROT_002683,14b3fc754fb3,nalD
PROT_002684,49a0addd439f,MexB
PROT_002685,822636eeb38a,MexS
PROT_002686,bd973089b7b7,arnA
PROT_002687,aee15c3b28ff,ArnT
PROT_002688,dbc606a1960d,OpmD
PROT_002689,7bf4510a577b,MexI
PROT_002690,4853f7a35463,OpmB
PROT_002691,49fb7b1d102a,OXA-1286
PROT_002692,f2cd319d0115,MexI
PROT_002693,80b12e714a45,MexS
PROT_002694,cd796794f5d5,AAC(6')-Ib10
PROT_002695,63641ce5490f,OXA-1
PROT_002696,1729efe2fd87,nalD
PROT_002697,976027e9a58f,AAC(6')-Ib10
PROT_002698,9f1f1d315c68,OXA-140
PROT_002699,325940a3a752,MexH
PROT_002700,e0d377bd321b,OprN
PROT_002701,2f94f491243c,MexT
PROT_002702,55a53abb723a,MexS
PROT_002703,a1b8b8fb830c,MexH
PROT_002704,b36c2abc7ee0,MexS
PROT_002705,d637e0609fc1,MexH
PROT_002706,36a3968c476b,MexH
PROT_002707,f97f11b073fb,MexB
PROT_002708,a95cd1fcafd9,arnA
PROT_002709,951aee74f2d4,MexE
PROT_002710,0752bfbc5435,MexV
PROT_002711,72730569a787,MexC
PROT_002712,3026c16417a7,basS
PROT_002713,7ff8cb64f4bc,OpmH
PROT_002714,039bd0d8c42d,MexZ
PROT_002715,2008d93f2849,nalD
PROT_002716,e56a8cb132f3,basS
PROT_002717,b4826352c19a,OprN
PROT_002718,5945aa855e0b,MexC
PROT_002719,836dc18800fc,MexD
PROT_002720,2104eb5bad8b,mexY
PROT_002721,847de9339efd,ArnT
PROT_002722,bd84c2be3028,OXA-1029
PROT_002723,8abb26ec5801,MexV
PROT_002724,e8cfb773db29,MexK
PROT_002725,fb4b34ac9c44,APH(3')-IIb
PROT_002726,8cd8f3d5659a,MexD
PROT_002727,b8f8cd612cc0,MexE
PROT_002728,9553a123846d,MexF
PROT_002729,ed022a7a8dfa,OpmB
PROT_002730,d1918efaf179,basS
PROT_002731,ad03c72905eb,OXA-9
PROT_002732,fd9cd0f4c323,OXA-1198
PROT_002733,9d675a550b3f,OpmD
PROT_002734,210bf2770274,MexI
PROT_002735,fb5f477da243,OXA-937
PROT_002736,b88624dfea45,MexZ
PROT_002737,1d1a2e1d8db7,MexS
PROT_002738,f5fc48788895,MexH
PROT_002739,7a557d98e628,MexJ
PROT_002740,842f8371358e,mexY
PROT_002741,0de8e2513310,AAC(6')-Iq
PROT_002742,e060d47cd914,OprM
PROT_002743,7c1333d61550,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin
PROT_002744,6afc0b59eb6c,nalD
PROT_002745,1ded5ebf61d2,APH(3'')-Ib
PROT_002746,93ed7cb5337d,Trimethoprim-resistant dihydrofolate reductase DfrA42
PROT_002747,8dea4527df36,OXA-101
PROT_002748,9f08b47b199a,nalC
PROT_002749,a26cc99cf4b0,OpmD
PROT_002750,a619aa378aa9,OprM
PROT_002751,617a1d8ff9d1,OpmD
PROT_002752,f51f56eca0ab,ArnT
PROT_002753,200b23ba6462,arnA
PROT_002754,1efb07830a56,OprN
PROT_002755,70e9c7e5f8c3,MexV
PROT_002756,4e3f6886b300,MexW
PROT_002757,07ebfbe5332d,vanT gene in vanG cluster
PROT_002758,d1006fdce3e8,OXA-846
PROT_002759,6681b9fa4929,MexZ
PROT_002760,3923442a238b,arnA
PROT_002761,d8c4d663c823,AAC(6')-Ib8
PROT_002762,83b9e10bd822,MexD
PROT_002763,b2e9f9f61244,OprJ
PROT_002764,9ca2ae9cbc9c,MexW
PROT_002765,e4da10dd8a8e,cprR
PROT_002766,7e12a942b474,OpmD
PROT_002767,acb84902e791,ArnT
PROT_002768,dce9c12722b7,arnA
PROT_002769,17adca1d1663,MexA
PROT_002770,36506dccb5f8,Type B NfxB
PROT_002771,89afef258fc9,IMP-1
PROT_002772,689c8ba49c34,nalD
PROT_002773,a612b588b277,MexI
PROT_002774,1ecd40b5dfc2,MexH
PROT_002775,4219bccb0312,APH(3')-IIb
PROT_002776,a90c22ac65c6,ArnT
PROT_002777,8280e05de2de,arnA
PROT_002778,8e252f870f24,OprN
PROT_002779,e1ee40f0d070,OXA-1188
PROT_002780,3454810b488f,OprJ
PROT_002781,9e827aba20f7,MexD
PROT_002782,b1a5568cd94d,PDC-191
PROT_002783,317033e11a4d,PDC-151
PROT_002784,2024307432c3,cprR
PROT_002785,daff70bd9e37,OpmB
PROT_002786,fd416ea9ee05,OprN
PROT_002787,08157d9419f2,mexY
PROT_002788,74e2993d8891,MexV
PROT_002789,17ceac895216,MexW
PROT_002790,e6b61e74392c,OpmH
PROT_002791,3e2c36d7197c,ANT(2'')-Ia
PROT_002792,c6647ccfa078,OXA-129
PROT_002793,e5d0907279dd,MexT
PROT_002794,ba56b553f982,MexZ
PROT_002795,cac85abb1c6d,APH(3'')-Ib
PROT_002796,9c2ee54372d4,nalD
PROT_002797,5aaefd282390,OpmB
PROT_002798,1b47f36aea0b,vanT gene in vanG cluster
PROT_002799,acd015a5cc10,basS
PROT_002800,3e3d211dfca4,MexK
PROT_002801,834c4ab35dcc,mexY
PROT_002802,21fca06f67ea,ArnT
PROT_002803,472e56005553,arnA
PROT_002804,d2c6ff6c2405,MexD
PROT_002805,fd56ad3a5067,MexT
PROT_002806,ad96855e97c9,AAC(6')-Ib9
PROT_002807,2cb1ba9004c4,OprN
PROT_002808,99e10dca0f5d,ArnT
PROT_002809,5bd61828e40b,OprN
PROT_002810,7183db972ec9,vanT gene in vanG cluster
PROT_002811,e02e3496e398,AAC(3)-IIc
PROT_002812,5fdd75a38567,AAC(3)-Ia
PROT_002813,87c7094e8bb6,OXA-5
PROT_002814,f9937a370ef5,MexZ
PROT_002815,9014697d1f82,MexV
PROT_002816,81a9a07945e9,MexZ
PROT_002817,4aef0a481bf0,MexS
PROT_002818,6af0e1e35234,arnA
PROT_002819,e489704883c5,VIM-6
PROT_002820,3a7625aa9666,arnA
PROT_002821,2e48f3e4f620,MexS
PROT_002822,6595878ab46f,MexT
PROT_002823,8eeaff967621,arnA
PROT_002824,62a3b521e31c,ArnT
PROT_002825,be77e752ae76,APH(3')-IIb
PROT_002826,fd2559ebd504,MexD
PROT_002827,891e15387d3a,OXA-1029
PROT_002828,1bb92fd58115,arnA
PROT_002829,849d9e47d582,MexJ
PROT_002830,f49b3f502a24,OprJ
PROT_002831,7568d42ceaba,MexD
PROT_002832,1a09b8ee8596,MexI
PROT_002833,094fcfe5a3e1,MexF
PROT_002834,fca07c73c8ec,MexZ
PROT_002835,25ee6363d621,OprN
PROT_002836,6995300f16d0,mexY
PROT_002837,01cf112bfdc6,MexC
PROT_002838,4912adb6de5d,MexD
PROT_002839,20f771cf9c83,MexE
PROT_002840,f29d60edab34,mexY
PROT_002841,8de866725635,ArnT
PROT_002842,9feefde5ae71,cprR
PROT_002843,6d3d0509286f,OXA-1132
PROT_002844,4c5e0f15155d,PDC-495
PROT_002845,0fbcf1c62e6c,MexA
PROT_002846,0744b42d31ad,MexZ
PROT_002847,073cde9f85e4,APH(3')-IIb
PROT_002848,3c8c223d6e1a,basS
PROT_002849,aeff6908b042,PDC-402
PROT_002850,8c35a9b19fd3,nalC
PROT_002851,7bb64ce09195,basS
PROT_002852,8794767c76f7,arnA
PROT_002853,36b5ecba0fe3,ArnT
PROT_002854,a2d608044b3b,OprJ
PROT_002855,4dcca02a01c9,MexD
PROT_002856,b6663fe815e2,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_002857,724e74a77ff3,MexH
PROT_002858,191d45614e25,MexT
PROT_002859,2975b4b08be6,MexF
PROT_002860,345b485e5b98,OXA-256
PROT_002861,ced013b02cef,nalD
PROT_002862,74e3e62aece2,MexF
PROT_002863,28ad6f625654,MexZ
PROT_002864,062a54ec4e4a,MexT
PROT_002865,3b764bbf9809,MexR
PROT_002866,efcba4edefe3,MexS
PROT_002867,0f9b41fc7477,IMP-15
PROT_002868,a5985d68e4b5,AAC(6')-IIc
PROT_002869,29e0dd4b2d48,MexR
PROT_002870,02851b7ebbaf,MexR
